age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
0,0,0,15,6,4,0,3,4,1,0,0,2,39,0
9,4,0,5,0,6,14,1,2,1,0,0,2,39,0
4,1,0,8,1,4,10,1,4,0,0,0,2,39,0
0,4,0,1,0,4,8,1,4,1,0,0,2,39,0
6,1,0,9,2,2,10,0,1,1,0,0,2,39,1
9,6,0,11,5,2,5,0,4,1,0,0,5,39,0
7,4,0,15,6,2,12,0,4,1,0,0,4,39,1
6,4,0,11,5,2,8,0,4,1,0,0,1,39,0
0,4,0,1,0,4,8,3,4,1,0,0,0,39,0
8,4,0,11,5,0,11,1,4,1,0,0,0,39,0
7,4,0,8,1,2,3,0,4,1,0,0,2,39,1
10,2,0,3,0,6,5,1,1,1,13,0,0,30,0
3,4,0,15,6,4,1,1,4,0,0,0,3,39,0
2,4,0,11,5,2,12,0,4,1,0,0,3,39,0
7,4,0,6,0,0,14,1,4,1,0,0,2,39,0
1,7,0,11,5,4,8,4,4,0,0,0,3,39,0
5,6,0,15,6,2,4,0,4,1,0,0,4,39,0
9,6,0,12,3,5,5,1,4,1,0,0,0,39,0
6,4,0,11,5,0,8,1,4,0,0,0,2,39,0
3,1,0,8,1,2,2,0,4,1,0,0,2,0,1
6,4,0,9,2,0,8,4,1,0,0,0,2,30,0
7,6,0,9,2,2,4,5,4,0,0,0,0,39,1
7,4,0,6,0,2,6,0,4,1,0,0,2,28,0
0,4,0,8,1,4,1,3,2,0,0,0,2,39,0
6,6,0,15,6,2,10,0,4,1,0,0,4,39,1
5,4,0,11,5,2,14,5,4,0,0,0,3,39,0
1,4,0,15,6,4,8,1,4,0,0,0,0,39,0
10,4,0,15,6,2,12,0,4,1,0,0,0,39,0
10,0,0,9,2,2,0,0,4,1,0,0,2,39,0
5,4,0,9,2,4,3,4,4,0,0,0,2,27,0
6,4,0,12,3,2,4,0,4,1,0,0,4,39,1
0,4,0,15,6,0,1,1,4,0,0,0,0,39,0
4,4,0,15,6,4,8,1,4,1,0,0,3,39,0
3,4,0,9,2,2,13,0,4,1,0,0,2,39,1
8,2,0,11,5,6,1,1,4,0,0,0,2,39,0
4,4,0,15,6,2,3,0,4,1,0,0,4,39,0
6,4,0,11,5,2,3,0,4,1,0,0,2,39,0
7,0,0,11,5,2,0,0,2,1,0,2,0,39,0
8,4,0,11,5,2,14,0,4,1,0,0,2,39,0
0,4,0,15,6,4,12,3,4,0,0,0,0,39,0
6,4,0,15,6,4,12,1,4,1,0,0,2,39,0
6,4,0,15,6,2,10,0,4,1,0,7,2,39,1
7,4,0,12,3,4,10,1,4,1,0,0,2,39,0
5,7,0,12,3,4,10,3,4,1,0,0,1,31,0
4,4,0,6,0,4,6,3,4,1,0,0,2,39,0
7,1,0,9,2,2,4,0,4,1,0,0,2,39,1
0,4,0,6,0,4,6,3,4,1,0,0,0,39,0
6,4,0,11,5,4,14,1,4,1,0,0,2,39,0
0,0,0,15,6,4,0,3,4,0,0,0,2,39,0
7,4,0,6,0,2,3,0,4,1,0,0,3,39,0
7,4,0,10,4,0,12,1,4,1,18,0,4,39,1
2,4,0,15,6,2,1,5,2,0,0,0,2,39,0
7,6,0,12,3,0,14,1,4,1,0,14,4,39,1
6,4,0,11,5,5,7,4,4,0,0,0,2,39,0
7,4,0,11,5,2,1,0,4,1,0,0,2,39,0
7,4,0,9,2,2,1,0,4,1,18,0,4,39,1
5,4,0,11,5,2,6,0,4,1,0,0,2,39,0
2,4,0,15,6,4,12,4,4,0,0,0,0,39,0
6,4,0,11,5,2,12,0,4,1,0,0,4,39,0
6,4,0,11,5,2,1,0,4,1,0,0,4,39,0
5,4,0,7,1,4,1,4,1,1,0,0,0,17,0
7,4,0,7,1,0,3,4,4,1,0,0,2,39,0
6,4,0,9,2,2,1,0,2,1,0,0,4,39,1
5,2,0,11,5,0,8,3,2,0,0,0,2,39,0
0,4,0,11,5,4,12,3,4,1,0,0,2,39,0
0,2,0,2,0,4,1,3,2,0,0,0,0,39,0
3,4,0,9,2,4,13,3,4,0,0,0,0,39,0
9,4,0,11,5,2,8,0,4,1,0,0,2,39,0
7,4,0,10,4,2,10,0,4,1,18,0,4,9,1
10,4,0,9,2,0,1,1,4,0,0,0,0,39,0
6,6,0,0,0,2,3,0,4,1,0,0,2,39,0
6,4,0,15,6,0,1,1,4,1,0,0,4,39,0
0,0,0,15,6,4,0,3,4,1,0,0,0,39,0
8,4,0,12,3,2,4,0,4,1,0,0,4,9,1
8,4,0,5,0,2,12,0,4,1,0,0,2,39,0
7,4,0,11,5,2,3,0,4,1,0,0,2,39,1
7,5,0,9,2,2,4,0,4,1,18,0,4,11,1
7,4,0,11,5,4,6,2,4,1,0,0,2,39,0
8,4,0,11,5,0,10,1,4,0,0,0,2,39,0
5,4,0,11,5,4,1,4,4,0,0,14,2,39,0
5,6,0,11,5,2,5,0,4,1,0,0,4,39,0
6,4,0,11,5,2,14,0,4,1,0,0,2,39,0
5,0,0,11,5,4,0,1,0,0,0,0,1,39,0
5,2,0,9,2,2,10,0,4,1,0,0,2,39,1
7,4,0,11,5,0,4,1,4,0,0,0,4,39,0
2,4,0,8,1,0,13,1,4,0,0,0,2,39,0
7,4,0,9,2,2,4,0,4,1,18,0,5,39,1
7,4,0,15,6,4,1,1,4,1,0,2,3,39,0
10,0,0,11,5,2,0,0,4,1,0,0,0,39,0
6,6,0,11,5,5,5,1,4,1,0,0,4,39,0
8,4,0,15,6,2,10,0,4,1,0,0,2,39,1
3,4,0,8,1,4,3,4,4,1,0,0,2,39,1
4,4,0,15,6,4,5,4,4,1,0,0,4,39,0
6,6,0,12,3,2,4,5,4,0,0,0,0,39,1
4,2,0,15,6,2,13,0,4,1,0,0,5,39,1
4,4,0,8,1,4,1,2,4,1,0,0,2,21,0
10,4,0,11,5,2,4,0,4,1,0,0,1,39,0
8,4,0,11,5,2,4,0,4,1,0,0,2,39,0
6,4,0,0,0,2,7,0,2,1,0,11,5,39,0
8,4,0,14,4,2,4,0,4,1,0,10,4,9,1
8,5,0,11,5,2,1,5,4,0,0,0,0,39,1
7,4,0,12,3,2,10,0,4,1,0,0,2,39,0
7,4,0,11,5,2,7,0,4,1,0,0,2,39,0
6,4,0,11,5,0,13,1,4,1,0,0,2,39,0
8,0,0,15,6,2,0,5,4,0,0,0,0,39,0
7,4,0,9,2,2,4,0,4,1,0,0,4,39,1
0,4,0,1,0,4,8,3,4,0,0,0,0,39,0
1,4,0,15,6,2,6,0,4,1,0,0,1,39,0
5,2,0,15,6,0,13,4,4,0,0,0,2,39,0
8,5,0,0,0,2,4,0,4,1,18,0,2,39,1
7,4,0,15,6,2,12,0,4,1,0,0,5,39,0
0,4,0,11,5,2,1,5,4,0,0,0,0,39,0
7,7,0,12,3,4,1,1,4,0,0,0,2,39,0
7,6,0,0,0,5,4,4,4,0,0,0,0,7,0
8,4,0,12,3,2,4,0,4,1,0,0,2,39,1
7,4,0,9,2,0,3,1,4,1,0,0,4,39,0
6,4,0,11,5,2,7,0,4,1,0,0,2,39,0
7,4,0,9,2,6,1,1,4,0,0,0,5,39,1
5,7,0,11,5,2,8,0,4,1,0,0,2,39,0
3,4,0,9,2,4,9,2,4,0,0,0,1,26,0
7,5,0,11,5,4,3,1,4,1,0,0,3,39,0
8,6,0,11,5,0,1,4,4,0,0,0,5,39,0
8,4,0,11,5,5,8,4,2,0,0,0,2,0,0
0,4,0,7,1,4,1,1,2,0,0,0,2,39,0
6,4,0,15,6,2,13,0,4,1,0,0,2,39,1
6,2,0,12,3,2,10,0,4,1,0,0,1,39,0
7,7,0,15,6,2,11,0,1,1,0,0,2,39,0
7,5,0,9,2,2,13,0,4,1,0,0,2,39,1
7,4,0,10,4,4,8,3,4,1,0,0,2,0,0
0,4,0,15,6,4,1,3,2,1,0,0,2,39,0
5,4,0,15,6,0,1,1,4,0,0,0,4,39,0
2,4,0,15,6,4,12,1,1,0,0,0,4,36,0
6,4,0,3,0,2,7,0,4,1,0,0,2,26,0
6,4,0,11,5,4,8,4,2,1,0,0,2,39,0
6,6,0,4,0,2,5,0,4,1,0,0,0,26,0
1,4,0,11,5,4,1,1,4,0,0,0,2,39,0
6,4,0,11,5,4,4,1,4,1,0,0,4,39,0
10,5,0,15,6,6,4,1,4,0,0,0,0,39,0
6,4,0,4,0,4,8,1,1,1,0,0,2,3,0
7,4,0,15,6,2,4,5,4,0,0,0,2,39,1
4,4,0,11,5,4,4,1,4,1,0,0,4,39,0
6,4,0,11,5,2,3,0,2,1,0,0,2,14,0
3,4,0,11,5,4,1,3,4,0,0,0,3,39,0
7,4,0,15,6,2,12,0,4,1,0,0,2,39,0
4,4,0,11,5,2,7,0,4,1,0,11,3,39,0
7,4,0,15,6,0,12,1,4,0,0,0,0,39,0
7,7,0,9,2,2,13,0,4,1,0,0,2,39,1
5,4,0,9,2,2,12,0,4,1,0,0,4,39,1
6,4,0,11,5,4,7,3,2,0,0,0,2,39,0
0,0,0,7,1,4,0,3,4,0,13,0,2,39,0
6,4,0,11,5,0,3,1,4,1,0,0,2,39,0
6,0,0,0,0,2,0,0,4,1,0,0,5,39,0
5,4,0,0,0,4,8,4,2,0,0,0,0,39,0
7,4,0,9,2,2,12,0,4,1,0,0,2,39,1
0,4,0,15,6,4,12,3,4,0,0,0,1,39,0
3,4,0,12,3,4,10,3,1,0,0,0,2,30,1
4,4,0,9,2,0,4,1,4,0,0,0,2,39,0
7,4,0,15,6,2,3,0,4,1,0,0,4,39,1
1,4,0,15,6,0,13,2,4,0,0,0,2,39,0
7,1,0,9,2,2,1,0,4,1,0,0,3,39,1
6,4,0,15,6,5,3,4,4,0,0,0,0,39,0
6,2,0,11,5,0,3,1,4,1,0,0,2,39,0
9,4,0,11,5,6,4,1,4,0,0,0,1,39,0
5,4,0,11,5,2,14,0,4,1,0,0,5,39,0
4,4,0,1,0,4,11,1,4,0,0,0,1,39,0
7,6,0,11,5,2,10,5,4,0,2,0,5,39,0
7,4,0,9,2,2,4,0,4,1,18,0,3,39,1
7,4,0,4,0,2,8,0,4,1,0,0,2,26,0
1,4,0,11,5,4,6,3,4,1,0,0,2,39,0
5,4,0,11,5,2,7,0,4,1,0,0,3,39,0
7,4,0,1,0,0,3,1,4,1,0,0,2,39,0
10,6,0,5,0,6,5,1,4,1,0,0,0,39,0
0,4,0,11,5,4,12,1,4,1,0,0,4,39,0
5,4,0,9,2,4,4,3,4,0,0,2,1,0,0
5,2,0,9,2,4,4,1,4,1,0,0,2,39,0
4,4,0,9,2,4,8,3,2,1,0,0,4,39,0
7,4,0,11,5,2,13,0,4,1,0,0,2,39,0
10,0,0,11,5,6,0,4,4,0,0,0,0,39,0
9,4,0,8,1,2,1,0,4,1,0,0,4,39,0
7,4,0,12,3,2,4,0,1,1,18,0,4,0,1
7,4,0,10,4,2,10,0,4,1,0,0,4,39,0
0,4,0,1,0,4,8,3,4,1,0,0,0,39,0
5,4,0,11,5,2,7,0,4,1,0,0,2,39,0
4,2,0,11,5,4,14,4,4,0,0,0,2,39,0
1,4,0,11,5,4,7,2,2,1,0,0,2,39,0
6,5,0,15,6,2,4,0,4,1,0,0,2,39,1
4,0,0,9,2,4,0,1,4,1,0,0,2,39,0
5,4,0,0,0,2,14,0,4,1,0,0,3,26,0
3,6,0,9,2,4,12,1,4,1,0,0,2,39,0
8,2,0,15,6,5,8,1,2,0,0,0,2,39,0
2,4,0,11,5,4,1,1,4,1,0,0,2,39,0
7,4,0,15,6,2,1,0,4,1,0,0,4,39,0
0,4,0,15,6,4,12,3,4,0,0,0,0,39,0
3,4,0,15,6,4,7,1,1,1,0,0,2,30,0
4,4,0,15,6,2,7,0,4,1,0,0,2,26,0
10,4,0,11,5,3,12,1,4,1,0,0,0,39,0
7,4,0,12,3,0,12,1,4,0,0,0,2,39,0
0,4,0,11,5,4,8,2,4,1,0,0,0,39,0
7,4,0,4,0,3,9,2,4,0,0,0,2,8,0
7,1,0,11,5,2,1,0,4,1,2,0,2,39,0
6,4,0,11,5,4,7,1,4,1,0,0,2,39,0
7,4,0,11,5,2,3,0,2,1,0,0,1,39,0
9,4,0,15,6,6,12,1,4,0,0,0,0,39,0
6,4,0,11,5,2,3,0,4,1,0,0,2,39,0
8,6,0,15,6,2,5,0,4,1,0,0,4,39,1
4,4,0,9,2,4,12,1,4,1,0,0,4,39,0
6,4,0,11,5,2,6,0,4,1,18,0,2,39,1
5,4,0,9,2,2,10,0,4,1,0,10,3,39,1
5,6,0,15,6,2,5,0,4,1,0,0,2,39,0
6,4,0,11,5,4,4,3,4,1,0,0,2,39,0
5,4,0,11,5,2,3,0,4,1,0,0,2,39,0
3,4,0,14,4,4,10,2,4,0,0,0,2,39,0
5,4,0,15,6,2,1,0,4,1,0,0,2,39,0
10,0,0,15,6,5,0,1,4,1,0,0,0,39,0
6,7,0,7,1,0,1,4,4,0,0,0,2,39,0
8,1,0,12,3,2,13,0,1,1,18,0,2,3,1
6,2,0,8,1,2,11,0,4,1,0,0,5,39,1
6,4,0,0,0,5,7,3,4,1,0,0,2,39,0
4,4,0,15,6,4,4,1,4,0,0,0,2,39,0
0,4,0,15,6,4,12,3,4,0,0,0,0,39,0
6,0,0,11,5,0,0,2,4,0,0,0,2,39,0
4,4,0,11,5,2,3,0,4,1,0,0,4,39,0
6,4,0,11,5,4,4,1,4,1,0,0,3,39,0
7,4,0,15,6,0,8,1,4,0,0,0,0,39,0
3,4,0,11,5,4,1,3,4,0,0,0,2,39,0
7,4,0,8,1,2,3,0,4,1,0,0,3,39,1
6,4,0,15,6,0,13,4,4,0,0,2,2,39,0
9,4,0,11,5,2,6,0,4,1,0,0,0,39,0
8,4,0,11,5,0,6,2,4,0,0,0,2,39,0
0,4,0,15,6,4,3,3,4,1,0,0,0,39,0
5,4,0,11,5,2,4,5,4,0,0,0,2,39,1
6,4,0,11,5,2,3,0,4,1,0,7,2,39,1
5,4,0,0,0,2,8,5,4,0,0,0,2,39,0
10,0,0,6,0,2,0,0,4,1,0,0,0,39,0
0,4,0,5,0,4,7,2,4,1,0,0,2,39,0
6,6,0,11,5,2,4,0,4,1,0,0,5,39,0
6,7,0,10,4,4,10,1,4,1,0,19,4,39,1
0,0,0,2,0,4,0,3,4,1,0,0,2,39,0
7,0,0,11,5,4,0,2,4,0,0,0,4,0,0
5,4,0,9,2,4,12,1,4,1,0,1,4,39,1
5,2,0,9,2,4,11,1,4,0,0,0,3,39,0
7,1,0,11,5,4,8,1,4,1,0,0,2,39,0
7,0,0,15,6,4,0,1,4,1,0,0,1,39,0
6,4,0,9,2,2,12,0,4,1,0,0,1,39,0
0,0,0,15,6,4,0,3,4,0,0,0,0,39,0
7,4,0,12,3,2,3,0,4,1,0,0,3,39,1
0,4,0,15,6,4,7,3,4,0,0,0,0,39,0
5,4,0,11,5,0,3,2,4,1,0,0,2,39,0
0,4,0,2,0,4,6,2,4,1,0,0,0,39,0
5,6,0,9,2,2,13,0,4,1,18,0,2,24,1
4,4,0,11,5,2,3,0,4,1,0,0,3,39,1
7,4,0,11,5,0,12,4,4,0,0,0,0,39,0
0,4,0,11,5,4,8,3,2,0,0,0,2,39,0
2,4,0,15,6,4,1,1,4,0,0,0,2,39,0
7,4,0,9,2,2,3,0,1,1,0,2,2,25,0
7,6,0,4,0,2,5,0,4,1,0,0,4,39,0
4,4,0,15,6,4,1,1,4,0,0,0,2,39,0
0,0,0,15,6,4,0,3,4,0,0,0,0,39,0
1,4,0,11,5,2,7,0,4,1,0,0,2,39,0
5,7,0,9,2,4,1,4,4,0,0,0,2,39,0
7,4,0,15,6,2,13,5,4,0,0,0,2,39,0
7,6,0,5,0,2,5,0,4,1,0,0,5,39,1
5,4,0,11,5,2,3,0,4,1,0,0,3,39,0
0,4,0,7,1,4,12,3,4,0,0,0,0,39,0
5,1,0,11,5,0,4,4,4,0,0,0,2,39,0
7,4,0,9,2,2,12,0,4,1,0,0,2,39,0
6,4,0,0,0,4,14,1,4,1,0,0,2,39,0
7,4,0,0,0,2,5,0,4,1,0,0,0,39,0
5,4,0,6,0,0,3,1,4,1,0,0,4,39,0
6,4,0,9,2,4,12,1,4,0,0,0,3,39,0
6,4,0,15,6,2,3,0,4,1,0,0,2,39,1
3,6,0,11,5,2,12,0,4,1,0,0,4,39,0
0,4,0,0,0,4,8,3,2,1,0,0,0,39,0
7,6,0,11,5,2,4,0,4,1,0,0,4,39,0
9,4,0,11,5,6,12,1,2,0,0,0,0,39,0
2,4,0,11,5,2,8,5,4,0,0,0,0,39,0
7,4,0,13,0,2,8,0,4,1,0,0,2,26,0
8,4,0,9,2,0,10,1,1,0,0,0,2,30,0
10,4,0,11,5,2,8,0,4,1,0,0,2,39,0
9,4,0,11,5,0,1,1,4,0,0,0,2,39,0
9,4,0,15,6,6,12,1,4,1,0,0,0,39,0
0,4,0,1,0,4,8,3,4,1,0,0,0,39,0
3,4,0,15,6,4,8,1,4,1,0,0,1,26,0
7,2,0,1,0,3,3,1,2,1,0,0,2,39,0
6,4,0,11,5,2,14,0,4,1,0,0,4,39,0
6,7,0,11,5,2,3,0,4,1,0,0,2,26,0
6,4,0,11,5,0,14,4,4,1,0,0,2,39,0
7,7,0,11,5,6,4,1,4,0,0,0,2,39,0
8,4,0,11,5,0,1,1,4,0,0,0,0,39,0
7,4,0,9,2,6,4,4,4,0,0,0,0,39,0
10,0,0,9,2,2,0,0,4,1,2,0,0,39,0
7,6,0,12,3,0,4,4,4,0,0,0,5,39,0
7,5,0,14,4,2,10,0,4,1,0,0,4,39,1
6,4,0,11,5,4,13,1,2,0,0,0,2,39,0
0,7,0,15,6,4,8,3,4,0,0,0,0,39,0
4,4,0,1,0,2,7,0,4,1,0,0,4,39,0
4,4,0,15,6,0,1,1,4,1,0,0,1,39,0
4,4,0,9,2,4,8,1,4,1,0,0,4,39,0
8,6,0,11,5,2,1,5,4,0,0,0,1,39,0
4,4,0,9,2,2,4,0,4,1,0,10,4,39,1
3,4,0,15,6,4,13,3,4,1,0,0,2,8,0
8,6,0,15,6,2,10,0,4,1,0,0,0,39,0
6,4,0,5,0,2,3,0,4,1,0,0,3,26,0
2,4,0,8,1,4,4,1,4,1,0,0,2,39,0
7,4,0,6,0,0,14,1,4,1,0,0,2,39,0
2,4,0,9,2,4,10,1,1,1,0,0,0,0,0
7,4,0,6,0,2,3,0,4,1,3,0,3,39,1
5,4,0,15,6,4,4,3,1,0,0,0,2,39,0
3,4,0,9,2,4,11,2,4,1,0,0,3,39,0
7,4,0,9,2,2,4,0,4,1,18,0,4,39,1
4,4,0,7,1,4,12,1,4,1,0,0,2,39,0
5,4,0,15,6,2,13,0,2,1,0,0,2,39,0
7,4,0,11,5,2,14,0,4,1,0,0,2,39,1
7,4,0,11,5,2,10,0,4,1,0,0,2,39,0
7,4,0,15,6,0,1,1,4,1,0,0,2,39,0
5,7,0,11,5,4,8,1,2,0,0,0,2,39,0
3,4,0,8,1,4,10,3,4,0,0,0,1,39,0
8,4,0,14,4,2,4,0,2,1,0,0,2,0,0
5,4,0,9,2,2,1,5,4,0,0,7,2,39,1
7,5,0,9,2,2,4,0,4,1,0,0,4,39,1
8,4,0,11,5,0,1,1,4,0,0,0,3,39,0
0,4,0,11,5,4,6,3,4,1,0,0,0,39,0
5,4,0,8,1,0,3,1,4,1,0,0,2,39,0
8,4,0,0,0,2,3,0,4,1,0,0,2,39,1
7,4,0,1,0,5,12,4,4,0,0,0,2,39,0
6,4,0,2,0,2,7,0,4,1,0,0,2,39,0
7,6,0,9,2,2,4,0,4,1,0,0,3,39,1
7,4,0,11,5,2,14,2,4,0,0,0,4,0,0
0,2,0,15,6,4,6,1,4,1,0,0,2,39,0
3,6,0,11,5,2,5,0,4,1,0,0,2,39,0
1,4,0,15,6,4,12,3,4,0,0,0,0,39,0
8,4,0,4,0,2,8,0,4,1,0,0,2,39,0
7,4,0,1,0,4,8,2,1,1,0,0,1,39,0
0,4,0,0,0,4,8,3,4,1,0,0,0,39,0
4,4,0,11,5,4,3,3,4,1,0,0,4,39,0
5,4,0,9,2,2,8,0,4,1,0,0,2,0,0
9,0,0,1,0,2,0,0,4,1,0,0,2,39,1
8,6,0,11,5,2,4,0,4,1,0,0,0,39,1
0,4,0,11,5,4,8,3,4,1,0,0,0,39,0
4,4,0,15,6,5,1,1,4,1,0,0,2,39,0
6,4,0,12,3,2,10,0,4,1,0,0,3,39,0
5,4,0,11,5,2,1,0,2,1,0,0,2,39,1
7,4,0,11,5,2,10,0,4,1,0,0,2,39,1
7,4,0,9,2,0,10,1,4,0,0,0,2,39,0
7,4,0,9,2,2,4,0,4,1,0,0,1,39,1
5,4,0,7,1,4,1,3,4,0,0,0,2,39,0
6,4,0,11,5,2,3,0,4,1,18,0,4,39,1
3,6,0,11,5,2,4,0,4,1,0,0,2,12,0
6,4,0,12,3,4,1,1,4,0,0,0,2,39,0
4,4,0,14,4,4,10,1,4,1,0,0,3,39,0
9,4,0,11,5,2,7,0,4,1,0,0,2,39,1
7,4,0,15,6,2,12,0,4,1,0,0,2,39,0
7,1,0,7,1,2,1,5,2,0,0,0,2,39,1
5,1,0,7,1,0,10,4,2,0,0,0,2,39,0
7,5,0,9,2,4,12,1,4,1,0,0,4,39,0
7,4,0,15,6,2,10,0,4,1,0,0,2,39,1
7,7,0,11,5,2,3,0,4,1,0,0,2,39,1
7,5,0,15,6,0,12,1,4,0,0,0,2,39,0
7,2,0,11,5,2,3,0,4,1,0,0,2,39,1
7,4,0,14,4,4,5,2,4,1,0,0,3,39,0
4,4,0,8,1,2,13,2,4,0,0,0,2,39,0
4,4,0,8,1,4,1,3,4,0,0,0,0,39,0
5,4,0,11,5,2,8,5,2,0,0,0,2,39,0
7,5,0,15,6,0,12,3,4,0,0,0,5,39,0
5,1,0,11,5,2,10,0,4,1,0,0,2,39,0
6,4,0,9,2,0,12,3,4,1,0,0,4,39,0
6,5,0,11,5,0,3,1,4,1,0,0,2,39,0
7,4,0,11,5,2,14,0,4,1,0,0,3,39,0
0,1,0,11,5,4,6,3,4,1,0,0,4,39,0
10,6,0,7,1,2,12,0,4,1,18,0,0,39,1
7,4,0,15,6,6,12,4,4,0,0,0,2,39,0
7,1,0,9,2,2,1,0,1,1,0,10,2,30,1
6,4,0,11,5,0,1,4,2,0,0,0,2,39,0
6,4,0,11,5,4,6,3,4,1,0,0,3,39,0
0,4,0,15,6,4,12,1,4,1,0,0,4,39,0
6,4,0,11,5,2,3,0,4,1,18,0,4,39,1
6,4,0,9,2,2,4,0,4,1,0,0,2,39,1
0,4,0,1,0,4,8,3,4,1,0,0,2,39,0
7,4,0,11,5,2,14,0,4,1,0,0,2,39,0
3,4,0,15,6,2,3,0,4,1,0,0,4,39,0
1,0,0,15,6,4,0,3,4,1,0,0,0,0,1
6,4,0,11,5,2,7,0,4,1,0,0,2,39,0
2,4,0,15,6,4,4,1,2,1,0,0,1,39,0
6,4,0,11,5,2,7,0,4,1,0,0,2,39,0
0,4,0,15,6,4,9,3,4,0,0,0,3,39,0
9,4,0,1,0,0,7,1,2,0,0,0,2,39,0
5,4,0,12,3,4,4,1,4,0,18,0,2,39,1
5,4,0,11,5,2,4,0,4,1,0,0,3,39,1
8,5,0,11,5,2,4,0,4,1,0,0,2,39,1
0,4,0,15,6,4,12,3,2,0,0,0,0,39,0
6,4,0,11,5,2,3,0,4,1,0,2,4,39,0
4,4,0,9,2,2,12,0,4,1,0,0,4,39,1
0,4,0,15,6,4,10,3,2,0,0,0,2,39,0
3,4,0,5,0,0,13,1,4,0,0,0,4,39,0
7,7,0,9,2,0,10,1,4,1,0,0,2,39,0
5,4,0,11,5,4,10,1,4,0,0,0,1,21,1
5,4,0,6,0,2,7,0,4,1,0,0,2,39,0
4,4,0,11,5,4,12,4,4,0,0,0,3,39,0
7,4,0,8,1,0,12,1,4,0,0,0,3,39,0
1,4,0,15,6,4,8,3,4,1,13,0,0,39,0
5,2,0,15,6,2,8,0,4,1,0,0,2,39,0
3,4,0,15,6,4,6,3,1,1,0,0,2,28,0
8,4,0,11,5,0,12,1,4,1,13,0,2,39,0
0,0,0,15,6,4,0,3,4,0,0,0,0,39,0
0,4,0,1,0,4,8,3,4,0,0,2,0,39,0
7,4,0,5,0,2,6,0,4,1,0,0,5,39,0
7,6,0,9,2,2,10,0,4,1,0,0,4,39,1
3,2,0,9,2,4,11,4,2,0,0,0,2,39,0
0,0,0,2,0,4,0,3,4,0,0,0,0,39,0
0,4,0,11,5,4,8,3,4,0,0,0,2,39,0
0,2,0,15,6,4,4,3,4,1,0,0,0,39,0
7,4,0,15,6,2,8,0,4,1,0,0,2,39,0
10,2,0,11,5,6,8,1,4,0,0,2,2,39,0
5,4,0,11,5,4,8,1,2,0,0,0,0,39,0
8,5,0,15,6,2,3,0,4,1,0,0,0,39,0
0,4,0,15,6,4,8,3,4,1,0,0,1,39,0
5,4,0,11,5,2,13,0,4,1,18,0,1,39,1
3,4,0,11,5,0,7,1,4,1,0,0,2,39,0
6,4,0,9,2,0,4,1,4,0,0,0,3,39,1
4,4,0,9,2,4,10,1,1,1,0,0,0,24,0
2,4,0,15,6,4,8,1,4,1,0,0,1,39,0
6,4,0,11,5,2,3,0,4,1,0,5,2,39,1
8,2,0,11,5,0,1,1,2,1,0,0,2,39,0
6,4,0,11,5,2,7,0,4,1,0,0,2,26,0
4,4,0,7,1,2,13,0,4,1,0,0,2,39,1
7,6,0,9,2,2,5,0,4,1,0,0,4,39,0
3,4,0,11,5,4,6,3,4,1,0,0,2,39,0
7,5,0,9,2,2,4,0,4,1,0,0,4,39,0
6,1,0,11,5,2,12,0,4,1,0,0,2,39,0
8,5,0,4,0,2,4,0,1,1,18,0,2,3,1
0,4,0,11,5,4,12,3,2,0,0,0,1,39,0
1,4,0,15,6,4,1,3,4,0,0,0,1,39,0
5,4,0,8,1,0,1,4,4,0,0,0,1,39,0
5,4,0,8,1,2,12,0,4,1,0,0,2,39,0
9,4,0,11,5,2,1,0,4,1,0,0,3,39,0
10,6,0,11,5,2,5,0,4,1,0,0,4,39,0
9,4,0,11,5,2,3,0,4,1,0,0,4,39,0
5,2,0,15,6,4,13,1,4,1,0,0,2,39,0
9,4,0,15,6,2,8,0,4,1,0,0,0,39,0
7,4,0,15,6,4,4,1,4,1,0,0,2,39,1
8,4,0,15,6,0,4,1,4,0,0,0,2,39,0
5,4,0,15,6,0,12,1,4,1,0,0,4,39,0
5,4,0,9,2,2,3,0,2,1,0,0,2,39,0
10,6,0,11,5,2,5,0,4,1,0,0,0,39,0
6,6,0,15,6,2,3,0,4,1,0,0,0,39,0
7,4,0,8,1,0,3,1,2,1,0,0,2,39,0
6,2,0,9,2,2,1,0,2,1,0,0,4,0,1
7,6,0,9,2,2,4,5,1,0,0,0,3,0,0
7,6,0,11,5,2,10,0,4,1,0,0,2,39,1
4,4,0,11,5,2,7,0,4,1,0,0,2,39,0
7,4,0,7,1,2,3,0,4,1,0,5,3,39,1
3,4,0,11,5,2,7,0,4,1,0,0,2,39,0
7,7,0,11,5,0,1,1,4,1,0,0,2,39,0
1,7,0,15,6,4,12,3,4,0,0,0,0,39,0
7,4,0,11,5,2,7,0,4,1,0,0,2,31,0
5,4,0,1,0,5,3,4,4,1,0,0,2,39,0
7,6,0,11,5,2,3,0,4,1,0,0,4,39,0
8,6,0,12,3,5,12,4,4,0,0,0,1,39,0
1,4,0,9,2,4,4,1,4,1,0,0,0,39,0
4,4,0,8,1,4,7,1,4,1,0,0,2,39,0
6,2,0,9,2,2,4,0,0,1,0,0,4,39,1
7,2,0,15,6,0,11,4,2,0,0,0,2,39,0
5,4,0,9,2,2,12,0,4,1,0,0,2,39,1
7,7,0,8,1,2,4,0,4,1,0,0,2,39,1
